Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,15.199999809265137,15.699999809265137,15.100000381469727,15.399999618530273,13.676764488220215,2356629
2019-01-02,15.800000190734863,15.949999809265137,15.25,15.649999618530273,13.898789405822754,3027148
2019-01-03,15.350000381469727,15.699999809265137,15.0,15.100000381469727,13.410335540771484,2517516
2019-01-04,15.25,15.600000381469727,15.199999809265137,15.449999809265137,13.721169471740723,2198152
2019-01-07,15.699999809265137,15.699999809265137,15.100000381469727,15.199999809265137,13.499144554138184,819177
2019-01-08,15.25,15.5,15.050000190734863,15.25,13.543549537658691,750451
2019-01-09,15.5,15.600000381469727,15.100000381469727,15.199999809265137,13.499144554138184,1176666
2019-01-10,15.199999809265137,15.199999809265137,15.050000190734863,15.050000190734863,13.36592960357666,425809
2019-01-11,15.25,15.300000190734863,15.0,15.050000190734863,13.36592960357666,380949
2019-01-14,14.949999809265137,15.0,14.699999809265137,14.75,13.099498748779297,344803
2019-01-15,14.75,14.899999618530273,14.600000381469727,14.649999618530273,13.010688781738281,317983
2019-01-16,14.649999618530273,15.149999618530273,14.600000381469727,14.949999809265137,13.277119636535645,809192
2019-01-17,15.050000190734863,15.050000190734863,14.75,14.800000190734863,13.143904685974121,437815
2019-01-18,14.75,14.899999618530273,14.550000190734863,14.649999618530273,13.010688781738281,308860
2019-01-21,14.75,15.0,14.350000381469727,14.5,12.877472877502441,530756
2019-01-22,14.550000190734863,14.600000381469727,14.050000190734863,14.199999809265137,12.611042022705078,493907
2019-01-23,14.25,15.699999809265137,14.199999809265137,14.550000190734863,12.92187786102295,6913089
2019-01-24,13.899999618530273,14.550000190734863,13.649999618530273,13.949999809265137,12.389017105102539,1669691
2019-01-25,14.199999809265137,14.5,14.0,14.050000190734863,12.477828025817871,696548
2019-01-28,14.199999809265137,14.199999809265137,13.699999809265137,13.75,12.211397171020508,501820
2019-01-29,13.600000381469727,13.949999809265137,13.300000190734863,13.850000381469727,12.30020809173584,449465
2019-01-30,13.5,14.949999809265137,13.5,14.100000381469727,12.522233009338379,1175168
2019-01-31,14.149999618530273,14.899999618530273,14.100000381469727,14.550000190734863,12.92187786102295,1118550
