Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,403.0249938964844,410.82501220703125,395.8500061035156,399.29998779296875,336.5289611816406,21018
2019-01-02,402.0,407.0,397.92498779296875,399.95001220703125,337.0768127441406,23444
2019-01-03,399.95001220703125,403.25,394.70001220703125,396.3999938964844,334.08489990234375,13368
2019-01-04,399.9750061035156,414.0,390.95001220703125,407.3500061035156,343.3135070800781,325130
2019-01-07,398.5,402.3999938964844,391.9750061035156,394.7250061035156,332.6732177734375,99668
2019-01-08,392.8500061035156,399.42498779296875,387.5,394.75,332.6942443847656,54852
2019-01-09,394.95001220703125,399.0,389.5249938964844,391.3999938964844,329.8708801269531,28728
2019-01-10,389.32501220703125,393.9750061035156,387.5,387.92498779296875,326.9421691894531,25888
2019-01-11,390.0,391.07501220703125,386.625,387.8999938964844,326.92108154296875,118898
2019-01-14,383.92498779296875,388.92498779296875,383.92498779296875,386.2749938964844,325.551513671875,16192
2019-01-15,387.67498779296875,389.0,385.0,386.3999938964844,325.6568908691406,12110
2019-01-16,386.8999938964844,392.0,385.5,387.5,326.5840148925781,287410
2019-01-17,387.0,391.4750061035156,387.0,389.3500061035156,328.1431884765625,17610
2019-01-18,390.0,395.875,390.0,392.25,330.5872802734375,29376
2019-01-21,388.5,393.8500061035156,387.0,388.2749938964844,327.2371520996094,30746
2019-01-22,388.54998779296875,390.5,382.5,383.1000061035156,322.8757019042969,7834
2019-01-23,385.2749938964844,385.2749938964844,376.5,377.125,317.8399963378906,17960
2019-01-24,376.375,379.4750061035156,373.5,373.95001220703125,315.1640930175781,13414
2019-01-25,374.54998779296875,379.0,369.32501220703125,371.0249938964844,312.698974609375,19054
2019-01-28,377.45001220703125,377.45001220703125,364.5,366.3999938964844,308.80096435546875,15196
2019-01-29,367.5,367.5249938964844,361.625,362.95001220703125,305.8932800292969,13464
2019-01-30,363.5,368.875,355.0249938964844,358.3999938964844,302.0585632324219,21312
2019-01-31,357.5,359.79998779296875,354.5,355.45001220703125,299.57232666015625,14994
2019-02-01,355.5249938964844,373.9750061035156,351.5,352.75,297.2967529296875,58696
2019-02-04,354.1499938964844,354.1499938964844,343.79998779296875,345.04998779296875,290.8072814941406,21066
2019-02-05,349.5,349.5,333.8999938964844,337.375,284.3387756347656,20568
2019-02-06,337.6499938964844,340.125,327.75,329.3999938964844,277.617431640625,27482
2019-02-07,333.95001220703125,335.8999938964844,324.07501220703125,326.32501220703125,275.0258483886719,38814
2019-02-08,325.45001220703125,327.875,318.0249938964844,325.0,273.9091796875,32304
2019-02-11,329.5,333.95001220703125,325.0,329.82501220703125,277.97564697265625,27908
2019-02-12,330.5,330.5249938964844,318.5,319.6000061035156,269.35809326171875,28258
2019-02-14,315.79998779296875,319.4750061035156,310.5249938964844,311.8999938964844,262.8684997558594,25162
2019-02-15,313.875,331.1000061035156,309.125,312.0249938964844,262.973876953125,56936
2019-02-18,314.5249938964844,314.8999938964844,305.0249938964844,307.04998779296875,258.7809753417969,74348
2019-02-19,305.7749938964844,311.9750061035156,305.67498779296875,308.8999938964844,260.34014892578125,15052
2019-02-20,312.0,313.4750061035156,308.4750061035156,309.125,260.52978515625,20464
2019-02-21,316.0,347.45001220703125,316.0,333.1000061035156,280.73583984375,210314
2019-02-22,333.5,346.5,327.0,330.5,278.5445251464844,96304
2019-02-25,330.6000061035156,332.45001220703125,325.0,325.625,274.4359130859375,27370
2019-02-26,325.0,338.4750061035156,319.0,326.20001220703125,274.9205017089844,78728
2019-02-27,327.5,336.25,324.0,328.70001220703125,277.02752685546875,140560
2019-02-28,332.5,335.0,325.0,326.3999938964844,275.0890808105469,113756
2019-03-01,328.625,337.5,327.5,335.375,282.6531677246094,73952
2019-03-05,337.0,347.5,333.9750061035156,342.57501220703125,288.7213439941406,62394
