Open,High,Low,Close,Adj Close,Volume
196.9600067138672,201.6699981689453,196.9499969482422,200.72999572753906,195.71047973632812,7607070
202.0,205.0,202.0,204.3699951171875,199.2594451904297,5496735
205.44000244140625,205.63999938964844,197.61000061035156,198.6699981689453,193.7019805908203,4438240
198.47999572753906,198.8800048828125,195.60000610351562,196.5500030517578,191.63504028320312,2882445
198.0,201.1999969482422,197.39999389648438,199.3699951171875,194.38449096679688,2970515
199.72000122070312,200.14999389648438,197.8000030517578,199.10000610351562,194.1212615966797,1633700
200.0,202.52000427246094,198.4199981689453,200.5399932861328,195.52525329589844,2432850
200.3800048828125,203.49000549316406,199.0,201.52000427246094,196.48072814941406,2760640
202.72000122070312,211.97999572753906,202.02999877929688,209.74000549316406,204.49517822265625,6514465
214.5,225.97999572753906,212.6999969482422,223.27999877929688,217.6965789794922,14390900
