Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,854.0,878.9500122070312,854.0,873.25,847.3040771484375,100438
2019-01-02,870.0,884.5,860.0,875.4500122070312,849.4388427734375,170450
2019-01-03,875.0,884.0,860.0,868.2000122070312,842.4041748046875,124566
2019-01-04,862.0999755859375,874.0,850.5,866.9000244140625,841.1427612304688,234451
2019-01-07,868.0,886.9500122070312,860.0,865.4500122070312,839.73583984375,116260
2019-01-08,869.0,877.9000244140625,861.0,864.2000122070312,838.5230102539062,162872
2019-01-09,865.0,872.5,856.0,864.2000122070312,838.5230102539062,205960
2019-01-10,861.0,893.0,861.0,890.4000244140625,863.9445190429688,635230
2019-01-11,890.0,898.0,880.0,885.0,858.7050170898438,243399
2019-01-14,879.0,883.2000122070312,857.0499877929688,862.3499755859375,836.7279052734375,194925
2019-01-15,879.0,879.0,868.0,871.6500244140625,845.7515869140625,152253
2019-01-16,862.25,873.0,853.5999755859375,860.2999877929688,834.7388916015625,147195
2019-01-17,858.0,880.0,857.6500244140625,875.9000244140625,849.8754272460938,239981
2019-01-18,875.0,879.9000244140625,859.2999877929688,861.4000244140625,835.8062744140625,279353
2019-01-21,862.0,866.3499755859375,845.0,850.9500122070312,825.666748046875,208776
2019-01-22,852.9500122070312,858.3499755859375,842.9000244140625,847.6500244140625,822.4647216796875,207436
2019-01-23,846.0,858.0,824.1500244140625,832.25,807.5223388671875,88430
2019-01-24,835.0,854.75,828.5999755859375,848.4000244140625,823.1924438476562,80295
2019-01-25,856.0,868.0,848.9000244140625,855.4500122070312,830.032958984375,482398
2019-01-28,848.2000122070312,849.75,806.9500122070312,817.8499755859375,793.5501708984375,209562
2019-01-29,817.8499755859375,845.0,814.0499877929688,831.7000122070312,806.9885864257812,214611
2019-01-30,830.0,865.0,826.5499877929688,855.7999877929688,830.3724975585938,150045
2019-01-31,850.0999755859375,902.0,842.0,880.25,854.0961303710938,282225
2019-02-01,875.0,891.0,865.5,880.0999755859375,853.9505615234375,120799
2019-02-04,872.0499877929688,893.9500122070312,864.1500244140625,883.5999755859375,857.3465576171875,131064
2019-02-05,883.0,895.0,874.7000122070312,884.5999755859375,858.3168334960938,96369
2019-02-06,872.1500244140625,907.9000244140625,872.1500244140625,899.0499877929688,872.3374633789062,384830
2019-02-07,893.0,909.0,880.0,888.9500122070312,862.53759765625,344093
2019-02-08,885.0999755859375,894.9500122070312,879.4000244140625,881.9500122070312,855.7455444335938,121279
2019-02-11,867.0,887.0,850.75,857.7999877929688,832.313232421875,324646
2019-02-12,856.0,889.0,856.0,883.4000244140625,857.1525268554688,162584
